ID,application_date,generic_score,generic_score2,generic_score3,generic_score4,income_trend_score,indebtedness_score,loan_amount,loan_term,aggregator_group,age,region,social_accounts,social_score,job_sector,associate_flag,mortgage_flag,num_searches,num_accounts_closed,num_transactions,num_pi_records,num_months_pi_recorded,num_defaults,num_months_since_last_default,num_settled_good,num_settled_good_l6m,num_delinquents,num_of_revolving_accounts,outcome
28392,2020-12,940,706,640,1.21,0.22,8,2000,48,Best Loans Warehouse,23,South West,5,100,8.0,0,0,0,4,49.0,0,0,0,0,3,2,0,3,0
26059,2020-03,1071,618,1299,-1.38,0.92,1,10000,60,Get Loans Marketplace,48,South East,3,79,,1,0,-2,5,,0,0,0,0,4,2,0,3,0
25839,2021-04,717,679,711,-0.92,-0.96,12,9000,36,Best Loans Warehouse,52,North West,6,137,8.0,0,0,-2,3,82.0,1,51,0,0,0,0,0,4,0
23356,2021-07,1180,1600,866,1.52,1.5,6,6500,48,Best Loans Warehouse,28,North East,2,31,,1,1,0,4,90.0,0,0,0,0,9,4,0,0,0
39773,2020-06,1121,668,1211,1.44,1.19,1,5000,36,Best Loans Warehouse,59,South West,5,87,9.0,1,1,-2,3,80.0,0,0,0,0,3,0,0,1,0
39261,2020-05,782,797,1324,1.01,-0.61,8,5400,48,Other,48,South West,6,125,,0,0,-2,6,,0,0,0,0,9,4,2,6,0
46079,2020-02,1271,767,673,1.64,1.98,0,17500,48,Best Loans Warehouse,45,South West,3,53,2.0,1,1,-2,1,7.0,0,0,0,0,5,2,0,1,0
52911,2020-04,1066,693,1072,1.37,0.89,2,10000,60,Best Loans Warehouse,44,North East,6,82,3.0,0,0,-2,4,97.0,0,0,0,0,8,0,0,2,0
34929,2020-04,1047,640,953,1.35,0.79,3,7500,60,Loan Saving Expert,41,London,6,112,1.0,1,1,-2,1,45.0,0,0,0,0,4,0,0,3,0
49842,2021-06,726,741,1030,0.93,-0.91,30,10000,60,Best Loans Warehouse,33,South East,5,72,1.0,1,1,-2,3,10.0,0,0,0,0,6,1,0,2,0
37291,2020-07,731,759,203,-0.94,-0.88,19,8500,60,Loan Saving Expert,33,East of England,4,74,2.0,1,0,-2,5,31.0,0,0,0,0,9,3,0,1,0
46027,2020-06,714,614,432,0.92,-0.97,8,5000,60,Best Loans Warehouse,42,East of England,4,87,5.0,0,0,-2,4,,0,0,0,0,0,0,0,4,0
53907,2021-04,1244,677,660,-1.6,1.84,0,20000,60,Best Loans Warehouse,43,West Midlands,3,43,6.0,1,1,-2,6,64.0,0,0,0,0,3,1,0,1,0
21227,2021-03,903,589,757,1.16,0.03,1,5000,60,Best Loans Warehouse,33,Wales,2,40,9.0,1,0,0,1,,0,0,0,0,9,1,0,2,1
18863,2020-10,671,1131,267,0.86,-1.2,12,7000,60,Best Loans Warehouse,34,South East,2,58,5.0,1,1,0,5,1.0,0,0,0,0,9,0,0,2,0
13433,2020-11,1137,1044,951,1.46,1.27,1,1500,12,Direct,29,Scotland,2,47,,0,0,-2,5,69.0,0,0,0,0,7,1,0,0,0
55616,2021-03,1271,682,931,-1.64,1.98,0,12000,48,Get Loans Marketplace,46,London,6,121,,1,1,-2,0,54.0,0,0,0,0,5,2,0,0,0
48053,2021-09,1040,991,1246,-1.34,0.76,8,6500,36,Best Loans Warehouse,39,Scotland,0,17,8.0,0,0,-2,0,86.0,0,0,0,0,9,2,0,0,0
44650,2020-06,935,622,637,-1.2,0.2,8,2000,60,Other,33,Wales,6,72,5.0,0,0,0,4,21.0,0,0,0,0,5,2,0,-2,0
24662,2021-07,1151,498,789,1.48,1.34,1,3000,24,Best Loans Warehouse,24,East Midlands,2,56,1.0,1,1,-2,2,11.0,0,0,0,0,9,3,0,0,0
23995,2021-09,974,719,1206,1.25,0.41,8,15000,48,Best Loans Warehouse,36,East of England,6,92,1.0,1,1,-2,6,99.0,0,0,0,0,5,0,0,3,1
17343,2021-11,837,726,443,-1.08,-0.32,16,4000,60,Best Loans Warehouse,41,West Midlands,6,76,2.0,1,1,-2,4,83.0,0,0,2,62,9,3,2,2,0
49013,2021-09,1260,577,1166,-1.62,1.92,0,13000,60,Best Loans Warehouse,37,South East,3,40,6.0,1,1,-2,4,39.0,0,0,0,0,5,1,0,0,0
54401,2021-02,857,500,699,-1.1,-0.22,12,25000,60,Best Loans Warehouse,22,London,2,53,2.0,0,0,0,4,,0,0,0,0,2,1,0,-2,1
19792,2021-08,1204,1140,1622,-1.55,1.63,0,15000,60,Other,38,East Midlands,5,105,1.0,1,1,-2,2,18.0,0,0,0,0,5,0,0,2,0
43697,2021-08,1136,704,1480,-1.46,1.26,1,14000,60,Loan Saving Expert,49,West Midlands,4,68,2.0,0,1,-2,3,67.0,0,0,0,0,9,2,0,6,0
32630,2021-10,845,570,549,-1.09,-0.28,12,3000,18,Best Loans Warehouse,22,London,5,67,2.0,0,0,-2,5,,0,0,0,0,2,1,0,1,0
13851,2021-08,1029,746,749,-1.32,0.7,6,20000,60,Best Loans Warehouse,38,Yorkshire and The Humber,6,100,1.0,1,1,-2,0,54.0,0,0,0,0,9,2,0,2,0
51000,2020-07,1087,611,1281,-1.4,1.0,2,2000,24,Best Loans Warehouse,29,Scotland,1,31,5.0,0,1,-2,2,46.0,0,0,0,0,9,4,0,0,0
19939,2021-08,1193,752,1145,1.54,1.57,1,10000,30,Best Loans Warehouse,38,Yorkshire and The Humber,4,68,1.0,1,1,-2,3,26.0,0,0,0,0,8,3,0,1,0
41879,2021-07,873,577,1055,-1.12,-0.13,6,8200,48,Best Loans Warehouse,31,West Midlands,6,93,1.0,1,0,-2,0,,0,0,0,0,9,1,0,3,0
50220,2021-03,652,595,310,0.84,-1.3,30,7000,24,Other,37,South East,5,84,5.0,0,0,-2,1,88.0,0,0,0,0,3,0,0,1,1
17648,2020-12,1219,679,1007,1.57,1.7,0,25000,60,Best Loans Warehouse,57,North West,3,63,3.0,1,1,0,3,75.0,0,0,0,0,9,1,0,1,0
41841,2020-02,992,1035,1192,1.28,0.5,4,5500,36,Best Loans Warehouse,33,North East,3,59,1.0,0,0,0,4,85.0,0,0,0,0,9,3,0,2,0
51018,2021-10,831,607,285,1.07,-0.35,-3,2500,36,Best Loans Warehouse,39,North West,3,67,9.0,1,0,-2,5,30.0,3,32,0,0,2,0,0,-2,1
51114,2020-08,930,802,1258,1.2,0.17,12,10000,30,Best Loans Warehouse,36,Scotland,6,106,2.0,1,1,-2,0,54.0,0,0,0,0,1,0,0,2,1
41269,2020-01,734,1161,882,-0.94,-0.87,12,1500,18,Best Loans Warehouse,36,London,3,48,2.0,0,0,0,0,38.0,1,28,2,18,9,4,4,1,0
18446,2020-02,656,776,98,0.84,-1.28,26,2500,12,Best Loans Warehouse,52,East of England,0,10,3.0,0,1,-2,6,33.0,0,0,0,0,9,7,0,2,0
45494,2020-01,882,931,356,1.14,-0.08,12,13000,48,Best Loans Warehouse,42,North West,2,37,1.0,1,1,-2,5,98.0,0,0,1,8,7,2,1,4,0
27501,2021-06,1093,625,951,1.41,1.04,3,25000,48,Best Loans Warehouse,53,South West,5,107,2.0,0,1,-2,1,75.0,0,0,0,0,9,2,0,5,0
18394,2020-06,720,695,1234,-0.93,-0.94,26,3000,12,Best Loans Warehouse,23,West Midlands,3,67,3.0,1,0,-2,5,1.0,0,0,0,0,0,0,0,2,1
35075,2021-01,908,601,1182,-1.17,0.06,5,4000,48,Best Loans Warehouse,34,West Midlands,1,27,5.0,0,0,-2,2,56.0,0,0,0,0,3,1,0,0,0
24248,2020-03,969,658,933,1.25,0.38,4,10000,60,Loan Saving Expert,36,London,2,32,,0,0,0,2,71.0,0,0,0,0,9,3,0,1,0
30196,2021-11,612,781,54,0.79,-1.52,26,5000,48,Best Loans Warehouse,36,North West,5,110,3.0,0,0,-2,6,98.0,1,40,2,44,5,2,2,3,1
14634,2020-12,846,720,812,1.09,-0.27,10,6000,36,Best Loans Warehouse,32,East of England,5,70,9.0,0,0,-2,6,77.0,0,0,0,0,2,2,0,1,0
27632,2020-03,716,564,1076,0.92,-0.96,30,7000,36,Best Loans Warehouse,60,Scotland,6,97,3.0,0,0,-2,6,92.0,0,0,2,11,1,0,2,2,0
20735,2020-07,1019,1000,1449,-1.31,0.64,2,10000,48,Best Loans Warehouse,24,South West,6,112,1.0,0,0,-2,3,56.0,0,0,0,0,4,2,0,1,0
46851,2021-10,720,940,1212,-0.93,-0.94,16,2500,60,Best Loans Warehouse,48,Yorkshire and The Humber,2,56,4.0,1,0,1,6,40.0,0,0,2,51,9,1,2,2,0
50216,2020-02,708,603,490,0.91,-1.01,12,13000,60,Other,30,East of England,6,132,3.0,0,0,0,1,64.0,0,0,0,0,5,3,0,1,0
46575,2021-01,980,549,476,1.26,0.44,16,6000,60,Best Loans Warehouse,45,North East,0,11,7.0,1,0,-2,1,79.0,0,0,0,0,9,4,0,2,0
26474,2021-10,1213,939,1635,-1.56,1.67,-2,8000,48,Best Loans Warehouse,25,South East,3,56,2.0,0,0,-2,5,37.0,0,0,0,0,1,0,0,0,0
33889,2021-01,853,947,285,-1.1,-0.24,10,2000,12,Best Loans Warehouse,39,London,3,56,3.0,1,0,1,4,54.0,0,0,0,0,9,6,0,0,0
39915,2020-02,1192,800,934,-1.53,1.56,1,7000,36,Best Loans Warehouse,31,South East,4,65,5.0,1,0,-2,4,60.0,0,0,0,0,4,2,0,1,0
27613,2020-09,900,488,738,-1.16,0.01,12,2000,24,Best Loans Warehouse,25,South East,1,33,4.0,0,0,-2,5,3.0,0,0,1,50,9,1,1,2,0
51729,2020-05,900,784,614,1.16,0.01,1,10000,60,Loan Saving Expert,54,Yorkshire and The Humber,3,44,2.0,0,1,-2,6,28.0,0,0,0,0,9,4,1,4,0
25564,2020-01,1026,624,1378,-1.32,0.68,4,8000,60,Best Loans Warehouse,30,South East,2,54,9.0,0,0,-2,1,73.0,0,0,0,0,6,1,0,0,0
33264,2020-07,1028,568,518,1.32,0.69,3,6000,48,Best Loans Warehouse,46,Scotland,5,74,6.0,0,0,-2,4,47.0,0,0,0,0,8,0,0,2,0
16350,2020-08,1223,644,819,-1.57,1.73,1,25000,60,Loan Saving Expert,46,West Midlands,2,48,4.0,1,1,-2,5,70.0,0,0,0,0,6,0,0,4,0
30073,2021-02,557,539,19,-0.72,-1.81,26,5000,60,Best Loans Warehouse,34,London,0,11,4.0,0,0,-2,4,1.0,0,0,0,0,1,1,0,3,1
28755,2021-03,919,678,877,-1.18,0.11,6,3000,36,Best Loans Warehouse,26,West Midlands,5,111,2.0,0,0,-2,0,49.0,0,0,0,0,6,3,0,0,0
21730,2020-11,699,927,785,-0.9,-1.05,-3,5000,12,Best Loans Warehouse,38,Yorkshire and The Humber,3,61,7.0,0,0,0,2,30.0,0,0,2,23,9,0,4,0,1
31924,2021-08,613,874,1005,0.79,-1.51,68,9500,60,Other,32,East of England,6,95,3.0,1,1,-2,4,38.0,0,0,1,58,9,2,1,4,0
17827,2020-06,733,1182,735,-0.94,-0.87,26,10000,60,Best Loans Warehouse,42,East Midlands,6,134,1.0,1,1,-2,1,83.0,0,0,0,0,9,1,1,5,0
26898,2021-08,860,1126,620,1.11,-0.2,4,3000,36,Best Loans Warehouse,23,London,6,72,3.0,0,0,-2,3,46.0,0,0,0,0,8,4,1,1,0
25381,2020-05,1015,541,611,1.31,0.62,3,5200,12,Best Loans Warehouse,26,South East,1,24,2.0,0,0,-2,0,86.0,0,0,0,0,3,0,0,1,0
53794,2021-05,1077,699,707,1.39,0.95,2,15000,60,Best Loans Warehouse,60,South East,5,75,1.0,1,0,0,5,97.0,0,0,0,0,9,5,0,2,0
52748,2021-05,1146,700,1050,-1.47,1.32,4,7000,48,Loan Saving Expert,43,East Midlands,2,46,2.0,1,1,0,4,22.0,0,0,0,0,9,4,0,1,0
20574,2021-03,706,580,426,0.91,-1.02,26,5000,48,Best Loans Warehouse,39,North East,6,132,7.0,0,0,-2,2,76.0,0,0,0,0,2,1,0,3,0
38883,2021-06,1031,681,941,1.33,0.71,8,8000,36,Loan Saving Expert,36,London,6,84,2.0,0,0,-2,3,87.0,0,0,0,0,6,2,0,0,0
25682,2021-03,900,641,944,1.16,0.01,1,5500,30,Best Loans Warehouse,40,Wales,4,53,2.0,0,0,-2,0,53.0,1,63,0,0,5,0,0,0,0
43287,2020-05,1234,727,888,-1.59,1.78,1,12000,48,Best Loans Warehouse,27,Yorkshire and The Humber,6,91,1.0,0,0,-2,4,71.0,0,0,0,0,9,2,0,0,0
22399,2020-10,1090,595,524,-1.4,1.02,0,1500,36,Best Loans Warehouse,40,North West,0,12,2.0,0,1,-2,2,44.0,0,0,0,0,9,1,0,1,0
55378,2021-08,1155,762,1685,-1.49,1.37,3,6000,36,Best Loans Warehouse,50,East of England,1,32,5.0,1,1,-2,3,18.0,0,0,0,0,9,1,0,0,0
26925,2021-01,900,794,1428,-1.16,0.01,4,12000,60,Get Loans Marketplace,47,West Midlands,1,34,,1,0,-2,2,60.0,0,0,2,49,9,2,3,0,1
35153,2020-08,491,626,535,0.63,-2.16,46,3000,36,Best Loans Warehouse,43,West Midlands,5,93,8.0,0,0,-2,2,57.0,0,0,0,0,2,2,0,1,0
52802,2021-10,522,767,496,0.67,-1.99,57,5000,24,Best Loans Warehouse,24,West Midlands,6,111,7.0,0,0,0,0,29.0,0,0,2,56,5,3,3,0,0
50057,2020-05,1117,640,825,-1.44,1.16,1,12000,60,Best Loans Warehouse,35,Scotland,6,112,5.0,1,0,-2,2,95.0,0,0,0,0,6,1,0,1,0
33061,2020-09,898,717,1068,1.16,0.0,12,2500,24,Best Loans Warehouse,65,West Midlands,2,40,6.0,0,0,-2,0,21.0,0,0,0,0,6,2,0,1,0
50970,2021-01,760,688,944,-0.98,-0.73,10,7000,60,Best Loans Warehouse,37,North East,3,53,4.0,1,0,-2,2,23.0,0,0,1,61,9,2,2,1,0
41402,2020-04,1120,496,1010,-1.44,1.18,1,5000,36,Best Loans Warehouse,28,Scotland,6,113,2.0,0,0,-2,3,,0,0,0,0,6,1,0,0,0
32501,2020-04,900,550,650,1.16,0.01,3,10000,60,Loan Saving Expert,45,East of England,5,117,6.0,1,1,-2,2,34.0,0,0,1,39,5,0,1,0,0
25805,2021-11,734,881,210,-0.94,-0.87,19,15000,12,Best Loans Warehouse,40,North West,3,52,2.0,1,1,0,3,19.0,0,0,8,18,9,6,9,2,0
39121,2021-03,1162,735,1514,-1.5,1.4,2,3000,30,Best Loans Warehouse,26,North East,3,65,1.0,0,0,-2,5,,0,0,0,0,2,1,0,0,0
53064,2020-04,718,679,1192,-0.92,-0.95,10,4000,48,Best Loans Warehouse,25,North East,4,53,2.0,0,0,-2,5,69.0,0,0,0,0,7,2,0,0,0
42578,2021-07,971,557,1185,-1.25,0.39,4,10000,60,Other,41,East of England,5,68,1.0,1,1,0,6,87.0,0,0,0,0,9,8,0,1,0
24532,2021-04,847,591,1295,-1.09,-0.27,10,6000,30,Best Loans Warehouse,28,North West,3,69,2.0,0,0,-2,4,5.0,0,0,1,45,3,0,1,1,0
38317,2021-04,703,781,1113,0.9,-1.03,16,11000,60,Best Loans Warehouse,39,Wales,6,137,3.0,1,1,-2,2,80.0,0,0,0,0,9,5,0,5,0
30227,2020-12,990,792,460,-1.27,0.49,2,2500,18,Best Loans Warehouse,27,London,1,27,3.0,0,0,-2,5,33.0,0,0,0,0,6,1,0,1,0
51781,2020-12,1289,779,727,1.66,2.08,1,8500,48,Best Loans Warehouse,27,Wales,1,38,2.0,0,0,-2,4,32.0,0,0,0,0,4,1,0,0,0
23445,2020-06,818,910,858,1.05,-0.42,10,12000,60,Loan Saving Expert,22,North East,0,18,,0,0,-2,2,91.0,0,0,0,0,5,0,0,0,0
51488,2020-10,835,486,1257,-1.07,-0.33,16,3000,36,Best Loans Warehouse,59,East of England,2,32,5.0,0,0,0,2,15.0,1,68,0,0,9,2,0,2,0
49195,2021-09,940,628,1138,1.21,0.22,6,8000,30,Best Loans Warehouse,41,London,3,51,3.0,0,0,0,4,49.0,0,0,0,0,8,3,0,0,0
34358,2020-04,963,569,1303,1.24,0.35,8,3000,36,Best Loans Warehouse,27,North West,3,76,3.0,0,0,-2,6,98.0,0,0,0,0,6,0,0,0,0
22545,2020-12,789,607,463,1.02,-0.58,12,5000,36,Other,47,East of England,1,37,,1,1,1,6,54.0,1,59,1,68,3,0,2,0,1
51347,2020-03,351,550,-67,-0.45,-2.9,83,5000,60,Best Loans Warehouse,35,Yorkshire and The Humber,6,90,1.0,0,0,0,3,27.0,0,0,0,0,9,1,1,9,0
34789,2020-01,900,702,400,1.16,0.01,4,5000,36,Best Loans Warehouse,35,East Midlands,6,84,6.0,0,0,-2,5,93.0,0,0,1,72,1,1,1,0,0
17739,2020-09,960,738,1508,-1.24,0.33,3,6000,48,Best Loans Warehouse,44,South East,0,18,1.0,0,0,-2,6,35.0,0,0,0,0,6,1,0,0,0
39600,2021-11,1147,1125,925,-1.48,1.32,2,15000,48,Best Loans Warehouse,43,North West,6,76,2.0,0,1,0,5,4.0,0,0,0,0,9,2,0,2,0
27075,2021-10,915,798,553,-1.18,0.09,6,6000,60,Loan Saving Expert,29,Scotland,5,68,2.0,0,0,0,0,10.0,0,0,0,0,8,2,0,2,1
40111,2021-03,690,842,388,-0.89,-1.1,8,5000,30,Best Loans Warehouse,30,East of England,2,42,8.0,1,0,0,4,24.0,1,59,0,0,2,1,0,0,0
39138,2020-07,898,820,924,1.16,0.0,10,2000,18,Best Loans Warehouse,22,East Midlands,2,32,5.0,0,0,-2,4,24.0,0,0,0,0,2,1,0,1,0
20403,2020-10,966,749,1504,1.24,0.36,4,15000,60,Other,49,Yorkshire and The Humber,1,39,1.0,0,1,-2,0,63.0,0,0,0,0,7,2,0,4,0
14713,2020-07,686,658,768,-0.88,-1.12,6,2000,18,Best Loans Warehouse,44,East of England,0,10,6.0,1,1,2,1,56.0,1,37,0,0,2,2,0,0,0
52121,2021-06,1078,727,1086,-1.39,0.96,2,10000,60,Best Loans Warehouse,53,London,3,46,,1,0,-2,4,77.0,0,0,0,0,2,0,0,2,0
38270,2020-08,991,788,1267,1.28,0.5,8,2000,60,Best Loans Warehouse,30,East Midlands,6,72,5.0,0,0,-2,5,6.0,0,0,0,0,9,3,0,0,1
30266,2021-04,1013,525,939,-1.3,0.61,6,7500,60,Get Loans Marketplace,35,East Midlands,3,65,,1,1,0,4,53.0,0,0,0,0,8,1,0,1,0
22217,2020-11,1303,727,807,1.68,2.15,0,8000,60,Best Loans Warehouse,30,East Midlands,6,91,1.0,1,1,-2,5,88.0,0,0,0,0,8,0,0,2,0
33313,2021-11,1045,835,1587,-1.34,0.78,8,5000,48,Loan Saving Expert,46,Scotland,6,85,9.0,1,1,0,2,63.0,0,0,0,0,8,2,0,0,0
24896,2021-06,670,725,264,0.86,-1.21,16,2000,60,Get Loans Marketplace,32,London,0,11,,0,1,-2,5,,0,0,0,0,6,3,0,2,1
28506,2021-09,962,549,742,1.24,0.34,3,7000,24,Loan Saving Expert,23,South West,6,132,5.0,0,0,-2,4,,0,0,0,0,0,0,0,1,1
37114,2020-11,451,627,539,-0.58,-2.37,50,13000,48,Best Loans Warehouse,30,Scotland,1,20,1.0,0,0,-2,0,44.0,0,0,0,0,1,0,0,4,1
19217,2021-05,1130,708,1066,1.45,1.23,2,20000,60,Best Loans Warehouse,46,North East,3,50,1.0,1,1,-2,5,22.0,0,0,0,0,5,4,0,2,0
49696,2021-02,855,575,465,1.1,-0.23,8,5000,60,Get Loans Marketplace,28,South West,1,36,,0,0,-2,4,42.0,0,0,1,61,9,1,1,0,0
27251,2021-02,961,623,599,-1.24,0.34,2,8000,60,Best Loans Warehouse,40,West Midlands,0,16,2.0,1,0,0,2,31.0,0,0,0,0,0,0,0,3,0
47583,2020-11,1160,621,664,1.49,1.39,2,10000,60,Other,51,East Midlands,5,65,9.0,1,0,-2,5,,0,0,0,0,9,6,0,0,1
49972,2021-05,837,546,927,1.08,-0.32,10,15000,60,Best Loans Warehouse,26,Wales,6,86,2.0,0,1,0,5,14.0,0,0,0,0,9,4,0,1,0
18919,2021-05,789,997,1135,1.02,-0.58,12,2000,60,Other,39,South East,2,55,4.0,1,0,-2,5,48.0,0,0,1,24,4,0,1,0,0
48707,2021-07,900,925,532,-1.16,0.01,10,4000,60,Get Loans Marketplace,42,Wales,6,96,,1,1,-2,1,45.0,0,0,3,39,5,1,3,3,0
44736,2020-04,934,777,586,-1.2,0.19,4,20000,60,Loan Saving Expert,37,North West,5,66,2.0,0,1,0,1,7.0,0,0,0,0,9,4,0,2,0
50892,2021-11,1128,593,1312,1.45,1.22,2,10000,24,Best Loans Warehouse,59,East Midlands,4,89,2.0,0,0,0,6,94.0,0,0,0,0,3,0,0,0,0
38652,2021-10,1126,566,640,-1.45,1.21,2,8000,60,Best Loans Warehouse,26,North East,5,61,3.0,0,0,-2,3,88.0,0,0,0,0,4,1,0,1,0
51140,2021-05,900,923,1324,1.16,0.01,4,25000,60,Best Loans Warehouse,46,East Midlands,4,99,2.0,1,1,-2,5,93.0,0,0,0,0,9,6,2,3,0
30386,2021-11,1118,780,708,1.44,1.17,2,2000,36,Other,31,West Midlands,3,50,1.0,1,1,0,0,89.0,0,0,0,0,7,0,0,0,0
30544,2020-02,900,780,1274,1.16,0.01,1,3000,12,Best Loans Warehouse,35,London,0,19,1.0,0,0,-2,3,12.0,1,57,0,0,1,0,0,0,0
47983,2020-08,842,596,608,1.08,-0.29,6,20000,60,Best Loans Warehouse,40,Scotland,1,36,8.0,0,0,-2,3,,0,0,0,0,1,1,0,2,1
27056,2020-03,846,800,1128,1.09,-0.27,12,10000,60,Other,37,Yorkshire and The Humber,5,64,2.0,1,0,-2,5,48.0,0,0,1,30,9,2,1,4,1
52431,2021-05,1076,670,1636,-1.38,0.95,0,10000,60,Best Loans Warehouse,59,North East,4,72,3.0,0,1,0,6,29.0,0,0,0,0,9,2,0,1,0
25699,2020-02,1160,537,710,1.49,1.39,0,20000,60,Best Loans Warehouse,38,South East,6,83,3.0,1,0,-2,6,10.0,0,0,0,0,6,0,0,3,0
29829,2021-10,1101,636,807,-1.42,1.08,2,13000,36,Loan Saving Expert,38,South East,4,67,5.0,1,1,0,4,1.0,0,0,0,0,3,1,0,0,0
50212,2021-05,925,515,763,-1.19,0.15,8,2000,36,Best Loans Warehouse,28,North West,1,26,7.0,0,0,-2,5,,0,0,0,0,4,1,0,2,0
47780,2020-10,859,741,351,1.11,-0.2,5,10000,60,Best Loans Warehouse,49,West Midlands,1,20,8.0,1,0,0,6,29.0,1,47,0,0,1,1,0,0,0
43512,2020-12,856,511,432,-1.1,-0.22,26,5000,24,Loan Saving Expert,32,London,4,69,5.0,0,0,1,6,32.0,1,43,1,72,0,0,1,2,1
22849,2020-10,798,648,1102,-1.03,-0.53,26,4700,60,Best Loans Warehouse,48,East of England,6,109,5.0,1,1,-2,0,62.0,0,0,0,0,6,4,0,7,0
40534,2021-06,873,932,679,-1.12,-0.13,10,2000,48,Best Loans Warehouse,24,South East,1,28,5.0,1,0,-2,6,7.0,0,0,0,0,7,6,0,0,0
22851,2020-11,1120,766,954,-1.44,1.18,2,3000,48,Best Loans Warehouse,36,Wales,6,139,3.0,1,1,-2,3,49.0,0,0,0,0,9,5,0,1,0
33467,2021-12,125,1105,461,0.16,-5.0,64,3000,24,Best Loans Warehouse,27,London,5,114,3.0,0,0,0,5,0.0,0,0,0,0,6,3,0,0,1
13171,2021-12,851,739,1103,-1.1,-0.25,4,12000,60,Best Loans Warehouse,51,London,1,35,2.0,0,0,0,6,89.0,0,0,0,0,3,0,0,0,1
28264,2021-05,896,748,976,-1.15,-0.01,2,10000,60,Best Loans Warehouse,50,East Midlands,5,98,2.0,1,0,-2,0,60.0,0,0,0,0,7,0,0,2,0
50527,2020-03,554,532,1054,0.71,-1.82,46,5000,24,Best Loans Warehouse,33,East Midlands,6,124,2.0,1,0,0,4,86.0,0,0,0,0,9,4,0,5,0
49033,2020-05,1346,1179,1322,-1.73,2.38,0,7000,48,Best Loans Warehouse,41,London,6,133,2.0,1,1,-2,2,72.0,0,0,0,0,1,0,0,0,0
55052,2020-10,1040,776,946,1.34,0.76,4,3600,60,Other,30,Scotland,3,49,,0,0,-2,1,36.0,0,0,0,0,9,1,0,1,0
53119,2020-08,734,1106,1176,-0.94,-0.87,26,15000,36,Best Loans Warehouse,41,East Midlands,1,27,1.0,1,1,0,3,31.0,0,0,0,0,9,5,0,5,0
29617,2020-03,723,620,321,0.93,-0.93,16,1500,12,Best Loans Warehouse,35,West Midlands,1,28,9.0,1,0,-2,2,29.0,0,0,1,67,9,6,1,3,0
16363,2021-08,900,744,658,1.16,0.01,1,6000,60,Loan Saving Expert,41,South East,6,78,3.0,1,1,0,5,26.0,0,0,0,0,9,5,1,1,0
27748,2021-07,900,568,744,-1.16,0.01,1,10000,36,Best Loans Warehouse,47,East of England,4,86,2.0,1,0,-2,5,11.0,0,0,1,71,5,0,1,1,0
31809,2020-03,973,778,1393,1.25,0.4,2,5000,60,Loan Saving Expert,43,East of England,5,100,8.0,0,0,-2,4,,0,0,0,0,5,1,0,0,1
48746,2020-03,635,689,65,0.82,-1.39,26,7000,36,Best Loans Warehouse,22,West Midlands,6,79,2.0,0,0,0,6,,0,0,0,0,1,0,0,1,0
32985,2020-03,793,632,697,1.02,-0.55,5,5000,36,Loan Saving Expert,41,West Midlands,2,37,7.0,1,0,-2,5,99.0,0,0,0,0,1,0,0,1,1
13435,2021-05,1032,923,1424,-1.33,0.71,1,18100,60,Best Loans Warehouse,45,North West,4,86,2.0,1,1,1,1,23.0,0,0,0,0,4,1,0,1,0
38619,2020-03,1027,846,1365,1.32,0.69,1,2000,60,Best Loans Warehouse,42,North West,5,72,3.0,0,1,0,4,,0,0,0,0,3,1,0,1,1
17558,2021-07,837,1006,1325,-1.08,-0.32,4,7000,36,Best Loans Warehouse,37,North West,1,26,4.0,1,1,0,2,15.0,0,0,0,0,9,0,0,3,0
31590,2020-05,712,531,646,-0.92,-0.98,8,15000,42,Other,32,London,1,39,1.0,0,0,0,1,84.0,0,0,0,0,9,7,0,1,0
14645,2020-01,1002,933,1234,-1.29,0.55,2,9500,60,Best Loans Warehouse,53,Yorkshire and The Humber,4,74,7.0,0,1,0,4,93.0,0,0,0,0,9,2,0,4,0
41558,2021-11,813,656,547,-1.05,-0.45,16,3500,18,Best Loans Warehouse,25,Yorkshire and The Humber,2,58,1.0,1,0,1,6,18.0,0,0,1,57,9,8,1,0,0
21226,2020-04,850,502,334,1.09,-0.25,4,10000,36,Best Loans Warehouse,42,Yorkshire and The Humber,6,112,2.0,1,0,0,5,5.0,0,0,0,0,9,3,2,1,0
25135,2020-11,1087,500,1597,1.4,1.0,2,6000,60,Best Loans Warehouse,49,Yorkshire and The Humber,6,95,1.0,1,1,0,6,55.0,0,0,0,0,9,3,0,0,0
49113,2021-06,977,637,945,-1.26,0.42,4,10000,60,Loan Saving Expert,22,Yorkshire and The Humber,6,83,5.0,0,0,1,2,82.0,0,0,0,0,6,3,0,-2,0
27266,2021-03,398,773,-180,-0.51,-2.65,46,2000,12,Best Loans Warehouse,32,East Midlands,2,41,2.0,1,0,-2,4,78.0,0,0,0,0,9,1,0,9,0
50922,2020-07,1008,583,1010,-1.3,0.59,3,6000,48,Best Loans Warehouse,34,South West,3,53,2.0,0,1,0,4,83.0,0,0,0,0,9,0,0,1,0
43642,2021-02,721,555,615,-0.93,-0.94,16,3000,30,Best Loans Warehouse,25,London,4,91,3.0,0,0,0,1,,0,0,0,0,2,1,0,2,1
49982,2021-01,822,841,400,-1.06,-0.4,10,5000,60,Best Loans Warehouse,22,South East,5,107,9.0,0,0,-2,2,26.0,0,0,0,0,5,3,0,1,0
